Order_ID,Order_Date,Order_DateTime,Customer_ID,Restaurant_ID,City,Zone,Qty,Subtotal,Discount,Delivery_Fee,Order_Value,Payment_Method,Order_Channel,Order_Status,Delivery_Partner,Rider_ID,Distance_KM,Promised_Minutes,Delivery_Minutes,On_Time_Delivery,Customer_Rating,Cancellation_Reason
ORD00072,2026-01-04,2026-01-04 02:44:00,C0895,Restaurant_16,Mohali,Phase 7,5,2000,75.0,25,1950,UPI,Restaurant App,Delivered,In-house Rider,RD086,4.4,50,24.0,True,4.0,
ORD03277,2026-03-21,2026-03-21 08:03:00,C1079,Restaurant_25,Chandigarh,Sector 34,3,840,30.0,40,850,UPI,Restaurant App,Delivered,In-house Rider,RD128,3.9,40,23.0,True,5.0,
ORD02504,2026-05-16,2026-05-16 05:39:00,C0871,Restaurant_10,Panchkula,Sector 5,1,120,20.0,60,160,Debit Card,Restaurant App,Cancelled,Not Assigned,Not Assigned,2.7,50,,,,Rider Unavailable
ORD00090,2026-02-13,2026-02-13 08:26:00,C1127,Restaurant_12,Mohali,Sector 68,3,750,0.0,25,775,Wallet,Restaurant App,Delivered,In-house Rider,RD094,2.8,40,24.0,True,4.0,
ORD00118,2026-06-22,2026-06-22 22:07:00,C0177,Restaurant_15,Panchkula,Sector 8,5,750,0.0,50,800,Debit Card,Restaurant App,Delivered,Shiprocket,RD014,9.8,35,48.0,False,5.0,
ORD01512,2026-03-03,2026-03-03 10:09:00,C0018,Restaurant_12,Panchkula,Sector 15,1,220,20.0,40,240,Credit Card,Website,Delivered,In-house Rider,RD049,7.7,50,38.0,True,5.0,
ORD02370,2026-02-17,2026-02-17 09:00:00,C0125,Restaurant_05,Panchkula,Sector 8,2,640,30.0,25,635,Debit Card,Website,Delivered,In-house Rider,RD139,9.5,45,49.0,False,3.0,
ORD03751,2026-05-02,2026-05-02 16:56:00,C0993,Restaurant_20,Mohali,Phase 3B2,5,900,50.0,60,910,Debit Card,Website,Delivered,Shadowfax,RD045,4.3,40,22.0,True,4.0,
ORD03566,2026-04-11,2026-04-11 00:42:00,C0559,Restaurant_04,Mohali,Phase 7,5,1400,0.0,60,1460,Debit Card,Website,Delivered,In-house Rider,RD091,4.0,40,27.0,True,5.0,
ORD00460,2026-04-04,2026-04-04 06:07:00,C0958,Restaurant_12,Mohali,Phase 3B2,4,600,100.0,50,550,Wallet,Restaurant App,Delivered,Shadowfax,RD146,1.6,30,10.0,True,4.0,
ORD02218,2026-01-04,2026-01-04 12:11:00,C0975,Restaurant_21,Panchkula,Sector 15,1,320,100.0,40,260,Debit Card,Restaurant App,Delivered,In-house Rider,RD052,2.8,40,17.0,True,5.0,
ORD03434,2026-06-02,2026-06-02 00:12:00,C0728,Restaurant_16,Chandigarh,Sector 35,2,560,20.0,60,600,Cash,Restaurant App,Delivered,In-house Rider,RD015,5.1,50,31.0,True,5.0,
ORD00242,2026-05-19,2026-05-19 02:51:00,C1149,Restaurant_04,Panchkula,Sector 5,4,480,0.0,40,520,Debit Card,Website,Delivered,In-house Rider,RD096,6.6,40,34.0,True,4.0,
ORD02747,2026-06-09,2026-06-09 22:44:00,C0924,Restaurant_10,Chandigarh,Sector 34,5,900,100.0,25,825,UPI,Restaurant App,Delivered,In-house Rider,RD100,2.7,50,30.0,True,5.0,
ORD00842,2026-06-23,2026-06-23 17:36:00,C0688,Restaurant_08,Mohali,Phase 7,5,900,0.0,25,925,UPI,Restaurant App,Delivered,Shiprocket,RD107,4.7,40,32.0,True,5.0,
ORD01938,2026-02-12,2026-02-12 12:55:00,C0460,Restaurant_21,Mohali,Phase 5,4,480,75.0,30,435,Cash,Restaurant App,Delivered,In-house Rider,RD055,6.7,35,36.0,False,3.0,
ORD00745,2026-01-31,2026-01-31 14:37:00,C0238,Restaurant_01,Panchkula,Sector 5,1,350,30.0,50,370,Cash,Website,Delivered,In-house Rider,RD147,5.5,35,28.0,True,5.0,
ORD02751,2026-06-23,2026-06-23 17:17:00,C1119,Restaurant_06,Chandigarh,Sector 34,3,540,100.0,30,470,Wallet,Website,Delivered,Shiprocket,RD028,3.7,50,34.0,True,4.0,
ORD03004,2026-05-06,2026-05-06 22:24:00,C0371,Restaurant_09,Chandigarh,Sector 22,1,280,100.0,30,210,Wallet,Website,Delivered,Shiprocket,RD053,6.7,35,27.0,True,4.0,
ORD02633,2026-03-29,2026-03-29 13:29:00,C1177,Restaurant_07,Panchkula,Sector 15,3,360,50.0,30,340,Credit Card,Website,Delivered,In-house Rider,RD108,6.7,40,35.0,True,3.0,
ORD03028,2026-05-07,2026-05-07 11:59:00,C0820,Restaurant_04,Mohali,Phase 7,1,280,50.0,50,280,UPI,Website,Delivered,In-house Rider,RD047,9.5,35,33.0,True,3.0,
ORD02741,2026-05-28,2026-05-28 06:11:00,C1151,Restaurant_18,Panchkula,Sector 5,4,1600,20.0,25,1605,Wallet,Website,Failed,Not Assigned,Not Assigned,0.5,35,,,,Payment Failed
ORD02319,2026-03-31,2026-03-31 12:36:00,C0123,Restaurant_10,Panchkula,Sector 5,3,750,100.0,20,670,UPI,Website,Delivered,In-house Rider,RD094,7.4,40,35.0,True,4.0,
ORD03184,2026-02-25,2026-02-25 16:00:00,C0377,Restaurant_14,Mohali,Phase 7,1,150,100.0,30,80,Cash,Website,Cancelled,Not Assigned,Not Assigned,5.5,35,,,,Rider Unavailable
ORD02644,2026-01-05,2026-01-05 22:54:00,C0162,Restaurant_13,Panchkula,Sector 15,2,300,50.0,50,300,Debit Card,Website,Delivered,In-house Rider,RD011,4.1,30,15.0,True,3.0,
ORD00786,2026-01-26,2026-01-26 02:43:00,C0699,Restaurant_23,Chandigarh,Sector 34,2,500,75.0,60,485,Debit Card,Restaurant App,Failed,Not Assigned,Not Assigned,3.0,40,,,,Rider Unavailable
ORD03299,2026-04-26,2026-04-26 18:20:00,C0455,Restaurant_10,Mohali,Sector 68,4,1400,20.0,25,1405,Credit Card,Restaurant App,Delivered,In-house Rider,RD131,7.1,35,34.0,True,5.0,
ORD00497,2026-04-25,2026-04-25 10:59:00,C1063,Restaurant_06,Chandigarh,Sector 17,4,600,0.0,50,650,Wallet,Restaurant App,Delivered,In-house Rider,RD103,3.8,45,25.0,True,2.0,
ORD01866,2026-01-08,2026-01-08 04:23:00,C0613,Restaurant_19,Panchkula,Sector 11,2,440,30.0,20,430,Credit Card,Website,Delivered,Shadowfax,RD110,5.6,30,42.0,False,5.0,
ORD01523,2026-01-19,2026-01-19 05:30:00,C0765,Restaurant_07,Mohali,Sector 68,2,500,30.0,50,520,Credit Card,Restaurant App,Delivered,In-house Rider,RD109,7.3,50,28.0,True,4.0,
ORD00221,2026-05-19,2026-05-19 09:52:00,C0276,Restaurant_11,Panchkula,Sector 11,2,640,0.0,20,660,Credit Card,Restaurant App,Delivered,Shadowfax,RD007,2.1,45,16.0,True,5.0,
ORD00405,2026-05-10,2026-05-10 09:30:00,C1195,Restaurant_10,Panchkula,Sector 11,3,1200,50.0,20,1170,Credit Card,Website,Delivered,Shadowfax,RD054,5.1,30,34.0,False,5.0,
ORD03268,2026-02-19,2026-02-19 13:12:00,C0516,Restaurant_09,Chandigarh,Sector 35,2,360,100.0,30,290,UPI,Website,Failed,Not Assigned,Not Assigned,4.1,45,,,,Payment Failed
ORD01361,2026-03-12,2026-03-12 14:31:00,C0564,Restaurant_16,Mohali,Sector 68,4,600,30.0,50,620,UPI,Restaurant App,Delivered,In-house Rider,RD052,6.8,30,46.0,False,3.0,
ORD02926,2026-06-20,2026-06-20 22:34:00,C0047,Restaurant_17,Chandigarh,Sector 17,1,350,0.0,40,390,Credit Card,Website,Delivered,Shadowfax,RD128,5.7,50,30.0,True,4.0,
ORD00921,2026-04-17,2026-04-17 11:53:00,C0262,Restaurant_15,Chandigarh,Sector 17,5,1250,0.0,40,1290,UPI,Website,Delivered,In-house Rider,RD049,3.3,50,26.0,True,5.0,
ORD03484,2026-03-20,2026-03-20 00:44:00,C0665,Restaurant_09,Chandigarh,Sector 22,4,1000,0.0,25,1025,UPI,Website,Delivered,In-house Rider,RD007,4.2,45,34.0,True,4.0,
ORD00985,2026-06-02,2026-06-02 13:08:00,C0714,Restaurant_07,Chandigarh,Sector 35,1,400,50.0,20,370,Wallet,Restaurant App,Delivered,In-house Rider,RD069,8.2,50,47.0,True,4.0,
ORD03755,2026-06-01,2026-06-01 04:03:00,C0921,Restaurant_14,Mohali,Phase 7,2,560,100.0,60,520,UPI,Website,Cancelled,Not Assigned,Not Assigned,3.5,40,,,,Customer Cancelled
ORD01334,2026-03-28,2026-03-28 14:42:00,C0644,Restaurant_05,Mohali,Phase 3B2,5,1250,30.0,20,1240,Credit Card,Restaurant App,Delivered,In-house Rider,RD061,8.4,45,39.0,True,4.0,
ORD01916,2026-02-18,2026-02-18 22:19:00,C0857,Restaurant_01,Panchkula,Sector 5,1,220,100.0,20,140,UPI,Restaurant App,Delivered,In-house Rider,RD079,5.5,45,26.0,True,4.0,
ORD03210,2026-01-11,2026-01-11 03:11:00,C1003,Restaurant_12,Panchkula,Sector 15,2,300,30.0,40,310,UPI,Website,Cancelled,Not Assigned,Not Assigned,4.3,40,,,,Address Issue
ORD00313,2026-01-25,2026-01-25 15:44:00,C0499,Restaurant_17,Mohali,Phase 7,5,1750,0.0,25,1775,Credit Card,Restaurant App,Failed,Not Assigned,Not Assigned,4.5,30,,,,Rider Unavailable
ORD03731,2026-06-03,2026-06-03 23:18:00,C0997,Restaurant_19,Panchkula,Sector 8,1,150,0.0,25,175,Cash,Website,Delivered,Shadowfax,RD137,7.1,40,36.0,True,4.0,
ORD02556,2026-03-08,2026-03-08 02:55:00,C0701,Restaurant_05,Mohali,Phase 7,5,750,20.0,40,770,Wallet,Website,Delivered,In-house Rider,RD150,3.1,30,23.0,True,5.0,
ORD03214,2026-06-13,2026-06-13 10:28:00,C0142,Restaurant_12,Mohali,Phase 3B2,2,640,75.0,50,615,Cash,Restaurant App,Delivered,In-house Rider,RD003,6.9,40,27.0,True,4.0,
ORD02442,2026-04-25,2026-04-25 01:16:00,C1013,Restaurant_13,Chandigarh,Sector 17,2,640,30.0,60,670,Wallet,Restaurant App,Delivered,Ola Logistics,RD016,3.5,30,23.0,True,5.0,
ORD03294,2026-06-04,2026-06-04 03:31:00,C0708,Restaurant_23,Panchkula,Sector 11,1,180,50.0,30,160,Debit Card,Restaurant App,Delivered,Shiprocket,RD097,5.2,35,17.0,True,4.0,
ORD02458,2026-02-02,2026-02-02 01:03:00,C0196,Restaurant_14,Chandigarh,Sector 17,2,560,30.0,50,580,Wallet,Restaurant App,Delivered,In-house Rider,RD022,4.6,35,41.0,False,5.0,
ORD00678,2026-01-26,2026-01-26 18:03:00,C1024,Restaurant_03,Mohali,Sector 68,4,480,0.0,60,540,Cash,Website,Delivered,In-house Rider,RD009,2.5,45,22.0,True,5.0,
ORD03001,2026-03-28,2026-03-28 18:50:00,C0839,Restaurant_25,Panchkula,Sector 15,2,240,0.0,60,300,Cash,Restaurant App,Delivered,Shadowfax,RD065,10.2,30,43.0,False,4.0,
ORD03886,2026-05-09,2026-05-09 22:48:00,C0445,Restaurant_22,Chandigarh,Manimajra,3,840,0.0,30,870,Wallet,Website,Delivered,Shiprocket,RD128,1.9,35,28.0,True,3.0,
ORD00329,2026-01-13,2026-01-13 18:25:00,C0348,Restaurant_12,Panchkula,Sector 11,1,350,50.0,25,325,Debit Card,Restaurant App,Delivered,In-house Rider,RD060,7.4,45,36.0,True,2.0,
ORD01037,2026-01-24,2026-01-24 15:42:00,C1074,Restaurant_06,Mohali,Phase 5,5,600,0.0,50,650,Wallet,Website,Failed,Not Assigned,Not Assigned,6.3,50,,,,Restaurant Delay
ORD02134,2026-04-08,2026-04-08 16:41:00,C0115,Restaurant_11,Panchkula,Sector 8,4,1280,100.0,20,1200,Credit Card,Restaurant App,Delivered,Shadowfax,RD063,3.6,35,17.0,True,5.0,
ORD02132,2026-02-18,2026-02-18 04:01:00,C1100,Restaurant_11,Mohali,Sector 68,1,150,,40,140,Cash,Website,Delivered,Ola Logistics,RD079,,30,32.0,False,,
ORD02255,2026-01-16,2026-01-16 21:07:00,C0441,Restaurant_03,Panchkula,Sector 11,4,1600,20.0,25,1605,Cash,Website,Delivered,Shadowfax,RD126,6.7,40,24.0,True,4.0,
ORD00104,2026-03-17,2026-03-17 01:12:00,C0847,Restaurant_15,Mohali,Phase 7,2,560,50.0,40,550,Wallet,Website,Delivered,In-house Rider,RD036,5.2,40,39.0,True,4.0,
ORD03267,2026-04-15,2026-04-15 21:20:00,C0870,Restaurant_20,Panchkula,Sector 11,2,440,20.0,40,460,Credit Card,Restaurant App,Delivered,Ola Logistics,RD060,6.6,30,22.0,True,5.0,
ORD00735,2026-03-09,2026-03-09 18:08:00,C0018,Restaurant_17,Mohali,Phase 3B2,4,480,50.0,40,470,Credit Card,Website,Delivered,Shadowfax,RD036,3.1,30,23.0,True,4.0,
ORD01205,2026-05-26,2026-05-26 11:11:00,C1054,Restaurant_12,Mohali,Sector 68,4,720,0.0,50,770,Debit Card,Restaurant App,Cancelled,Not Assigned,Not Assigned,7.1,40,,,,Restaurant Delay
ORD00695,2026-03-06,2026-03-06 17:39:00,C0762,Restaurant_25,Chandigarh,Sector 22,3,1200,100.0,20,1120,Cash,Website,Delivered,In-house Rider,RD081,5.8,35,38.0,False,5.0,
ORD03238,2026-05-04,2026-05-04 16:41:00,C1006,Restaurant_03,Panchkula,Sector 15,4,1120,50.0,30,1100,Wallet,Website,Delivered,Ola Logistics,RD013,2.4,30,22.0,True,5.0,
ORD00498,2026-04-03,2026-04-03 12:07:00,C1064,Restaurant_01,Mohali,Phase 7,5,1250,30.0,40,1260,Wallet,Restaurant App,Delivered,Shadowfax,RD047,2.4,30,19.0,True,1.0,
ORD01341,2026-04-07,2026-04-07 23:57:00,C0243,Restaurant_21,Chandigarh,Sector 17,5,1250,30.0,25,1245,Cash,Website,Delivered,Shadowfax,RD121,6.6,45,36.0,True,4.0,
ORD01166,2026-06-15,2026-06-15 06:07:00,C0882,Restaurant_13,Mohali,Phase 5,5,750,0.0,25,775,Credit Card,Restaurant App,Delivered,Shadowfax,RD004,5.4,50,27.0,True,4.0,
ORD01349,2026-03-22,2026-03-22 15:53:00,C0976,Restaurant_20,Mohali,Phase 3B2,4,1120,75.0,20,1065,Debit Card,Website,Delivered,Shadowfax,RD143,10.0,45,51.0,False,1.0,
ORD02376,2026-01-04,2026-01-04 21:16:00,C0227,Restaurant_07,Mohali,Phase 5,1,400,0.0,20,420,Debit Card,Restaurant App,Delivered,In-house Rider,RD017,5.4,40,26.0,True,5.0,
ORD03977,2026-04-19,2026-04-19 14:23:00,C0697,Restaurant_06,Mohali,Phase 3B2,4,1600,50.0,60,1610,Cash,Website,Delivered,In-house Rider,RD033,5.1,40,35.0,True,5.0,
ORD02709,2026-01-25,2026-01-25 10:53:00,C0573,Restaurant_09,Mohali,Phase 5,5,1250,20.0,20,1250,Cash,Restaurant App,Cancelled,Not Assigned,Not Assigned,6.4,30,,,,Payment Failed
ORD00347,2026-01-21,2026-01-21 20:40:00,C0126,Restaurant_18,Mohali,Phase 5,1,250,0.0,25,275,Wallet,Website,Delivered,Shadowfax,RD054,6.3,40,41.0,False,4.0,
ORD01853,2026-05-30,2026-05-30 17:54:00,C0235,Restaurant_07,Chandigarh,Sector 22,3,960,0.0,30,990,Wallet,Website,Delivered,In-house Rider,RD007,6.9,50,34.0,True,4.0,
ORD02259,2026-04-30,2026-04-30 09:51:00,C0559,Restaurant_22,Chandigarh,Sector 17,4,480,30.0,30,480,UPI,Restaurant App,Delivered,In-house Rider,RD086,4.1,40,25.0,True,5.0,
ORD02616,2026-01-05,2026-01-05 22:01:00,C1081,Restaurant_12,Chandigarh,Sector 34,5,1250,20.0,50,1280,Cash,Restaurant App,Delivered,Shadowfax,RD044,6.8,40,42.0,False,5.0,
ORD02191,2026-06-29,2026-06-29 22:50:00,C0033,Restaurant_24,Mohali,Phase 3B2,1,350,20.0,50,380,Debit Card,Restaurant App,Delivered,Ola Logistics,RD135,5.8,30,27.0,True,5.0,
ORD00515,2026-05-18,2026-05-18 02:14:00,C1044,Restaurant_09,Panchkula,Sector 11,2,360,0.0,25,385,Cash,Restaurant App,Delivered,In-house Rider,RD121,3.5,40,26.0,True,5.0,
ORD01029,2026-06-03,2026-06-03 22:38:00,C1043,Restaurant_19,Panchkula,Sector 8,5,1100,0.0,25,1125,Credit Card,Restaurant App,Delivered,Shadowfax,RD081,5.5,35,37.0,False,5.0,
ORD03117,2026-03-31,2026-03-31 11:14:00,C0538,Restaurant_19,Chandigarh,Sector 17,1,350,0.0,25,375,Credit Card,Website,Delivered,In-house Rider,RD123,6.4,35,34.0,True,5.0,
ORD00865,2026-04-11,2026-04-11 22:52:00,C0865,Restaurant_05,Mohali,Phase 3B2,5,1400,100.0,50,1350,Cash,Website,Delivered,In-house Rider,RD071,6.4,45,33.0,True,4.0,
ORD03354,2026-01-09,2026-01-09 05:04:00,C0971,Restaurant_13,Panchkula,Sector 15,3,660,20.0,50,690,Credit Card,Website,Delivered,In-house Rider,RD040,7.2,35,36.0,False,5.0,
ORD02940,2026-03-04,2026-03-04 10:52:00,C0683,Restaurant_19,Panchkula,Sector 11,4,720,0.0,20,740,Credit Card,Restaurant App,Delivered,In-house Rider,RD052,7.1,30,42.0,False,5.0,
ORD01227,2026-01-18,2026-01-18 06:20:00,C0916,Restaurant_14,Chandigarh,Sector 35,1,250,,25,275,Wallet,Website,Delivered,In-house Rider,RD030,,30,23.0,True,,
ORD02863,2026-06-22,2026-06-22 12:35:00,C0033,Restaurant_24,Mohali,Phase 7,2,800,50.0,25,775,Wallet,Website,Delivered,Ola Logistics,RD033,4.1,40,30.0,True,3.0,
ORD03479,2026-05-18,2026-05-18 16:13:00,C0656,Restaurant_14,Panchkula,Sector 5,5,900,0.0,40,940,Debit Card,Website,Delivered,In-house Rider,RD150,5.7,40,26.0,True,4.0,
ORD00564,2026-06-03,2026-06-03 17:06:00,C0494,Restaurant_19,Mohali,Phase 5,3,450,0.0,40,490,Debit Card,Website,Cancelled,Not Assigned,Not Assigned,1.8,50,,,,Rider Unavailable
ORD03403,2026-02-04,2026-02-04 18:56:00,C0938,Restaurant_07,Chandigarh,Sector 17,4,1120,100.0,60,1080,Wallet,Website,Delivered,In-house Rider,RD127,3.9,35,23.0,True,4.0,
ORD02420,2026-01-02,2026-01-02 15:20:00,C0673,Restaurant_25,Chandigarh,Manimajra,4,720,0.0,40,760,Credit Card,Restaurant App,Delivered,In-house Rider,RD122,5.1,35,31.0,True,5.0,
ORD03230,2026-02-12,2026-02-12 09:43:00,C0822,Restaurant_25,Mohali,Phase 7,1,180,20.0,60,220,Wallet,Restaurant App,Delivered,Shiprocket,RD123,5.4,35,42.0,False,4.0,
ORD01012,2026-01-11,2026-01-11 10:27:00,C0122,Restaurant_02,Panchkula,Sector 11,1,120,20.0,25,125,Credit Card,Website,Delivered,Shadowfax,RD133,9.0,40,38.0,True,4.0,
ORD01304,2026-02-10,2026-02-10 02:21:00,C0331,Restaurant_06,Chandigarh,Sector 35,3,1200,20.0,60,1240,Cash,Restaurant App,Delivered,Ola Logistics,RD101,6.1,40,36.0,True,5.0,
ORD00891,2026-01-22,2026-01-22 12:22:00,C1032,Restaurant_22,Mohali,Phase 3B2,2,440,0.0,60,500,UPI,Restaurant App,Delivered,In-house Rider,RD035,2.6,50,28.0,True,4.0,
ORD03689,2026-04-25,2026-04-25 23:19:00,C0366,Restaurant_02,Panchkula,Sector 8,3,840,50.0,20,810,Wallet,Website,Delivered,Shadowfax,RD060,2.1,35,31.0,True,5.0,
ORD01262,2026-06-04,2026-06-04 18:31:00,C0407,Restaurant_18,Chandigarh,Sector 22,3,1050,20.0,20,1050,Credit Card,Website,Delivered,In-house Rider,RD074,0.8,45,10.0,True,,
ORD02732,2026-04-06,2026-04-06 19:43:00,C0481,Restaurant_10,Panchkula,Sector 15,2,440,100.0,25,365,Debit Card,Restaurant App,Delivered,In-house Rider,RD017,4.6,40,19.0,True,5.0,
ORD03346,2026-02-21,2026-02-21 16:00:00,C0574,Restaurant_16,Mohali,Sector 68,2,700,100.0,60,660,Wallet,Restaurant App,Delivered,Shadowfax,RD063,4.9,40,31.0,True,5.0,
ORD00633,2026-01-21,2026-01-21 07:27:00,C0319,Restaurant_03,Chandigarh,Sector 17,1,150,0.0,25,175,UPI,Website,Delivered,Shiprocket,RD094,6.4,35,38.0,False,4.0,
ORD00195,2026-06-02,2026-06-02 07:28:00,C1141,Restaurant_22,Mohali,Phase 5,3,450,100.0,40,390,Cash,Restaurant App,Delivered,In-house Rider,RD053,3.9,30,26.0,True,4.0,
ORD00514,2026-03-13,2026-03-13 18:51:00,C0597,Restaurant_12,Chandigarh,Sector 17,5,750,0.0,60,810,UPI,Restaurant App,Delivered,In-house Rider,RD096,3.8,45,27.0,True,5.0,
ORD01639,2026-03-12,2026-03-12 21:34:00,C0483,Restaurant_17,Panchkula,Sector 5,4,1000,20.0,30,1010,Wallet,Restaurant App,Delivered,Shadowfax,RD075,1.7,35,19.0,True,5.0,
ORD01456,2026-02-21,2026-02-21 01:11:00,C0854,Restaurant_06,Panchkula,Sector 15,4,880,0.0,30,910,UPI,Website,Cancelled,Not Assigned,Not Assigned,6.4,35,,,,Restaurant Delay
ORD00210,2026-01-04,2026-01-04 23:08:00,C0320,Restaurant_15,Chandigarh,Manimajra,3,750,30.0,40,760,Credit Card,Restaurant App,Delivered,Shadowfax,RD083,4.1,35,31.0,True,5.0,
ORD03049,2026-01-01,2026-01-01 23:59:00,C0010,Restaurant_04,Chandigarh,Sector 35,1,220,50.0,25,195,Credit Card,Restaurant App,Delivered,Shiprocket,RD111,4.8,40,18.0,True,4.0,
ORD01187,2026-01-23,2026-01-23 06:57:00,C0195,Restaurant_16,Mohali,Phase 5,3,540,20.0,30,550,Cash,Restaurant App,Delivered,Shadowfax,RD144,7.7,30,39.0,False,5.0,
ORD00636,2026-04-04,2026-04-04 11:30:00,C0114,Restaurant_22,Chandigarh,Sector 35,5,1100,0.0,40,1140,Cash,Website,Delivered,In-house Rider,RD011,1.9,50,22.0,True,5.0,
ORD03501,2026-03-31,2026-03-31 16:41:00,C0462,Restaurant_06,Mohali,Phase 3B2,4,880,0.0,50,930,Credit Card,Restaurant App,Delivered,In-house Rider,RD097,4.7,35,22.0,True,4.0,
ORD03620,2026-01-19,2026-01-19 15:34:00,C0095,Restaurant_06,Panchkula,Sector 11,3,1050,0.0,60,1110,Debit Card,Restaurant App,Delivered,In-house Rider,RD058,4.9,50,31.0,True,4.0,
ORD00088,2026-03-19,2026-03-19 09:18:00,C1091,Restaurant_17,Panchkula,Sector 5,5,600,50.0,60,610,Wallet,Website,Delivered,In-house Rider,RD067,5.6,50,33.0,True,4.0,
ORD01370,2026-02-18,2026-02-18 01:58:00,C0156,Restaurant_12,Mohali,Phase 5,2,700,0.0,25,725,Credit Card,Restaurant App,Delivered,Ola Logistics,RD051,7.0,45,25.0,True,5.0,
ORD03541,2026-01-07,2026-01-07 19:52:00,C0698,Restaurant_13,Panchkula,Sector 5,1,150,0.0,50,200,Credit Card,Website,Delivered,In-house Rider,RD042,6.5,30,44.0,False,2.0,
ORD03959,2026-02-11,2026-02-11 13:33:00,C0975,Restaurant_22,Chandigarh,Manimajra,1,280,0.0,60,340,Debit Card,Restaurant App,Delivered,Shiprocket,RD017,1.5,45,13.0,True,5.0,
ORD02958,2026-05-25,2026-05-25 15:49:00,C0638,Restaurant_19,Chandigarh,Sector 35,3,840,20.0,40,860,Debit Card,Restaurant App,Delivered,Shadowfax,RD122,5.1,40,33.0,True,2.0,
ORD00191,2026-05-20,2026-05-20 13:54:00,C0824,Restaurant_09,Mohali,Phase 7,3,540,0.0,50,590,Wallet,Restaurant App,Delivered,In-house Rider,RD078,6.2,35,31.0,True,3.0,
ORD00179,2026-01-27,2026-01-27 22:31:00,C1149,Restaurant_04,Panchkula,Sector 8,4,1120,50.0,60,1130,Cash,Website,Delivered,In-house Rider,RD087,5.8,50,31.0,True,5.0,
ORD02605,2026-06-14,2026-06-14 00:34:00,C0730,Restaurant_19,Chandigarh,Sector 34,4,1600,50.0,25,1575,Cash,Restaurant App,Failed,Not Assigned,Not Assigned,6.2,35,,,,Rider Unavailable
ORD02589,2026-04-25,2026-04-25 15:48:00,C0344,Restaurant_03,Chandigarh,Sector 17,4,1280,50.0,60,1290,Debit Card,Restaurant App,Cancelled,Not Assigned,Not Assigned,1.8,50,,,,Address Issue
ORD02024,2026-03-31,2026-03-31 04:07:00,C0847,Restaurant_08,Panchkula,Sector 5,3,1050,75.0,40,1015,Debit Card,Website,Cancelled,Not Assigned,Not Assigned,1.9,50,,,,Rider Unavailable
ORD02104,2026-04-12,2026-04-12 21:56:00,C0434,Restaurant_08,Panchkula,Sector 5,5,2000,20.0,25,2005,Credit Card,Website,Delivered,In-house Rider,RD001,8.0,40,30.0,True,2.0,
ORD03780,2026-03-10,2026-03-10 00:38:00,C0910,Restaurant_10,Panchkula,Sector 8,2,800,0.0,30,830,Cash,Website,Delivered,In-house Rider,RD080,4.4,45,28.0,True,4.0,
ORD03461,2026-04-21,2026-04-21 02:18:00,C0341,Restaurant_12,Panchkula,Sector 11,5,600,0.0,25,625,UPI,Restaurant App,Delivered,In-house Rider,RD033,2.5,40,29.0,True,5.0,
ORD02793,2026-05-13,2026-05-13 09:21:00,C0440,Restaurant_12,Panchkula,Sector 5,3,1050,0.0,20,1070,Credit Card,Website,Delivered,In-house Rider,RD040,3.5,40,23.0,True,5.0,
ORD03322,2026-02-04,2026-02-04 19:59:00,C0143,Restaurant_22,Panchkula,Sector 8,4,480,75.0,30,435,Cash,Website,Delivered,In-house Rider,RD028,6.2,45,36.0,True,5.0,
ORD01129,2026-02-05,2026-02-05 19:21:00,C0047,Restaurant_21,Mohali,Sector 68,4,1000,50.0,50,1000,Credit Card,Website,Delivered,Shadowfax,RD059,4.8,45,31.0,True,2.0,
ORD03068,2026-01-18,2026-01-18 00:47:00,C0143,Restaurant_18,Mohali,Sector 68,3,450,30.0,40,460,UPI,Website,Delivered,Ola Logistics,RD023,5.0,40,42.0,False,5.0,
ORD03146,2026-06-11,2026-06-11 11:47:00,C0128,Restaurant_07,Mohali,Phase 3B2,1,350,50.0,60,360,Credit Card,Restaurant App,Delivered,In-house Rider,RD105,1.7,40,27.0,True,4.0,
ORD01813,2026-04-20,2026-04-20 17:04:00,C0914,Restaurant_23,Panchkula,Sector 15,1,250,100.0,50,200,Debit Card,Website,Delivered,In-house Rider,RD139,5.2,50,29.0,True,5.0,
ORD02560,2026-02-15,2026-02-15 20:25:00,C0638,Restaurant_13,Panchkula,Sector 5,5,600,0.0,50,650,Credit Card,Website,Delivered,In-house Rider,RD024,6.9,40,37.0,True,2.0,
ORD03553,2026-05-19,2026-05-19 14:54:00,C0651,Restaurant_09,Panchkula,Sector 11,2,300,20.0,25,305,UPI,Restaurant App,Delivered,Shadowfax,RD005,3.5,40,12.0,True,4.0,
ORD03745,2026-05-25,2026-05-25 23:45:00,C0801,Restaurant_21,Chandigarh,Sector 34,1,250,0.0,30,280,Credit Card,Website,Delivered,In-house Rider,RD108,3.8,30,16.0,True,3.0,
ORD01753,2026-04-17,2026-04-17 21:21:00,C0961,Restaurant_20,Panchkula,Sector 8,4,1600,30.0,20,1590,Wallet,Restaurant App,Delivered,Shadowfax,RD136,10.2,35,46.0,False,4.0,
ORD00472,2026-04-03,2026-04-03 04:27:00,C0236,Restaurant_01,Panchkula,Sector 15,1,280,,40,320,Debit Card,Website,Cancelled,Not Assigned,Not Assigned,,35,,,,Customer Cancelled
